itemnum,itemnamee,qty,unitnamee,Area,storloc1,storloc2,storloc3,storloc4,storloc5,storloc6,storloc7,storloc8,storloc9,storloc10,storloc11,storloc12,storloc13,storloc14,storloc15
1000119965,GASKET  SPRL/WND  40  X 150  SSTL,18.0,EA,,C06A2,,,,,,,,,,,,,,
1000119968,GASKET  SPIRAL WOUND  42 IN. X 150 #,-4.0,EA,,,,,,,,,,,,,,,,
1000120030,GASKET  SPIRAL WOUND  40 IN NPS  CL,8.0,EA,,A03A2,,,,,,,,,,,,,,
1000120036,GASKET  SPIRAL WOUND ,10.0,EA,,A02D2,,,,,,,,,,,,,,
1000120351,GASKET  SPW GRAPHITE    MODEL  N/A  8  ,130.0,EA,,A01C2,C08A2,,,,,,,,,,,,,
1000120355,GASKET  SPW GRAPHITE    MODEL  N/A  10  ,270.0,EA,,A01B2,C08A2,,,,,,,,,,,,,
1000120359,GASKET S/W 12 X600# TYPE-316,109.0,EA,,A03B1,,,,,,,,,,,,,,
1000120372,GASKET S/W 14 X600# TYPE-316,19.0,EA,,A03D2,,,,,,,,,,,,,,
1000120375,GASKET  SPIRAL WOUND ,28.0,EA,,A02A2,,,,,,,,,,,,,,
1000120377,GASKET S/W 18 X600# TYPE-316,57.0,EA,,C06D1,,,,,,,,,,,,,,
1000120379,GASKET  SPIRAL WOUND ,9.0,EA,,A02B2,,,,,,,,,,,,,,
1000120495,GASKET  SPIRAL WOUND    MODEL  100 VLT 7,33.0,EA,,A03C2,,,,,,,,,,,,,,
1000120512,GASKET  SPIRAL WOUND    MODEL  100 VLT 7,43.0,EA,,A03C2,,,,,,,,,,,,,,
1000120514,GASKET  SPIRAL WOUND    MODEL  100 VLT 7,40.0,EA,,A02A2,,,,,,,,,,,,,,
1000120517,GASKET  SPIRAL WOUND  18  X 300,0.0,EA,,A03D1,,,,,,,,,,,,,,
1000120593,GASKET  SPIRAL WOUND ,4.0,EA,,A01C2,,,,,,,,,,,,,,
1000120686,GASKET S/W 30 X300# TYPE-316,13.0,EA,,A03D2,,,,,,,,,,,,,,
1000120693,GASKET  SPIRAL WOUND ,14.0,EA,,A03A2,,,,,,,,,,,,,,
1000123290,TAG  WRITE-ON  GREEN   PASSED,100.0,EA,,A18B1B,,,,,,,,,,,,,,
1000123293,TAG  WRITE-ON  YELLOW  USE OF FULL,200.0,EA,,A18B1B,,,,,,,,,,,,,,
1000123776,ALARM  SPRINKLER  254 MM (10 IN) DIA,4.0,EA,PCU,A16F2B,,,,,,,,,,,,,,
1000124318,COVER  FIRE EXTINGUISHER  457.2 MM,2.0,EA,,A18D3B,,,,,,,,,,,,,,
1000124722,GASKET  SPIRAL WOUND  10 IN NPS CL 300,75.0,EA,,A03B1,,,,,,,,,,,,,,
1000124781,GASKET  SPIRAL WOUND ,11.0,EA,,A02C1,C01A1,,,,,,,,,,,,,
1000126895,JOINT  SWIVEL  STRAIGHT  1-1/2 IN NPS,14.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,L03A1,L03B2,,,,,,,,,,,,
1000127804,EARPLUG  DISPOSABLE ,50.0,EA,,A18B3B,,,,,,,,,,,,,,
1000128470,SHOWER  EMERGENCY  SHOWER & EYE WASH  S,1.0,EA,GAS,G03A2,,,,,,,,,,,,,,
1000129252,COVERALLS  SAFETY  SIZE MEDIUM  ANTI,125.0,EA,,A17A2B,,,,,,,,,,,,,,
1000129254,COVERALLS  DISPOSABLE  SIZE EXTRA LARGE,411.0,EA,,A17D1B,A17D2B,B02C1,B02C2,,,,,,,,,,,
1000129415,GLOVES  INDUSTRIAL ,0.0,EA,,A07C1,,,,,,,,,,,,,,
1000129441,GLOVES  INDUSTRIAL ,400.0,EA,,A07C1,,,,,,,,,,,,,,
1000129447,GLOVES  INDUSTRIAL ,750.0,EA,,A07C1,,,,,,,,,,,,,,
1000129449,GLOVES  INDUSTRIAL ,-56.0,EA,,A04C1B,,,,,,,,,,,,,,
1000129449,GLOVES  INDUSTRIAL ,56.0,EA,MCU,A04C1B,,,,,,,,,,,,,,
1000129901,HELMET  SAFETY  SIZE 6.75 TO 7.75 IN.,0.0,EA,,A18G5B,,,,,,,,,,,,,,
1000132744,SOCK  WIND  28 IN DIA X 7 TO 8 FT LG  A,14.0,EA,MCU,B06B1,,,,,,,,,,,,,,
1000134912,PROTECTOR  KIT  CONNECTOR,5.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1000134996,GASKET  SPIRAL WOUND  28 IN  CLASS,50.0,EA,,A01B1,,,,,,,,,,,,,,
1000135742,GASKET  SPIRAL WOUND  20 IN  CLASS,10.0,EA,,C06A1,,,,,,,,,,,,,,
1000136644,GASKET ENCLOSURE 13 FT / ROLL,2.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000143208,GASKET KIT  GLOBE CONTROL  REPAIR ,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A1,,,,,,,,,,,,,,
1000143483,CABLE  EXTENSION  4.5 M ELECTRICAL LG,10.0,EA,MCU,A17G5B,,,,,,,,,,,,,,
1000145056, O-RING  FLUOROCARBON  FOR DIAPHRAGM,2.0,EA,OIL TRAIN 1&2,A07C3B,L01A1,,,,,,,,,,,,,
1000145056, O-RING  FLUOROCARBON  FOR DIAPHRAGM,1.0,EA,"OIL TRAIN 3, 4",A07C3B,L01A1,,,,,,,,,,,,,
1000152732,CHAIN HIGH TEST,2.0,EA,UTILITIES,27A6,,,,,,,,,,,,,,
1000152738,CHAIN HOIST,4.0,EA,UTILITIES,27A6,,,,,,,,,,,,,,
1000153476,INSERT  THREADING  MACHINE  7/8-14,9.0,EA,MECHANICAL SHOP,J01D2,,,,,,,,,,,,,,
1000154497,SLING  SYNTHETIC ,0.0,EA,,A18D5B,,,,,,,,,,,,,,
1000158205,GUN GREASE: LEVER 709.7 ML 24OZ,1.0,EA,,A17E1B,,,,,,,,,,,,,,
1000158382,KIT  ACTUATOR  SOFTGOODS,1.0,EA,"OIL TRAIN 3, 4 & 5",L06A1,,,,,,,,,,,,,,
1000158765,BOTTLE  OIL SAMPLE  250 ML (8 OZ) ,1350.0,EA,,A08A1,,,,,,,,,,,,,,
1000160202,GASKET RING JOINT OVAL,1.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000160321,CUP  SAMPLE  100 ML  POLYPROPYLENE ,1400.0,EA,UTILITIES,F06D1,,,,,,,,,,,,,,
1000160835,"GASKET: COVER, GEARBOX",4.0,EA,"OIL TRAIN 3, 4 & 5",L03C2,,,,,,,,,,,,,,
1000160839,INDUCER  STAGE 2,1.0,EA,SHIPPING,H02B2,,,,,,,,,,,,,,
1000162046,PADLOCK  KEY  41 MM X 43 MM CASE      S,24.0,EA,,C01A2,,,,,,,,,,,,,,
1000164963,CYLINDER  GRADUATED  4000 ML  50 ML,1.0,EA,,A18A6B,,,,,,,,,,,,,,
1000166267,SCREW  ADJUSTING  SS,-3.0,EA,,J03A2,,,,,,,,,,,,,,
1000166267,SCREW  ADJUSTING  SS,3.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000166268,SPINDLE  VALVE  GR 410  SS  ASTM A564,10.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000166535,PIN  TAPER  NO 8 TAPER  152.4 MM (6,3.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000167327,SCREW  ADJUSTING  SS,4.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000169226,WOOL STEELL NO00 2.3KG OR 5LB,1.0,EA,,A17F4B,,,,,,,,,,,,,,
1000170810,CLAMP  HOSE  WORM  ASSORTED  GENERAL ,1.0,EA,,A17E3B,,,,,,,,,,,,,,
1000170879,RING: LAMINATED DISCS SS SET 2 PER,1.0,EA,,A17F3B,,,,,,,,,,,,,,
1000174184,COUPLER  QUICK CONNECT HOSE  AIR ,10.0,EA,UTILITIES,A08E6B,,,,,,,,,,,,,,
1000174250,COUPLER  QCK HOSE  AIR  WATER FEMALE ,10.0,EA,UTILITIES,A08G2B,,,,,,,,,,,,,,
1000174253,COUPLING HOSE 1 SIZE FEMALE,10.0,EA,UTILITIES,A08H6B,,,,,,,,,,,,,,
1000174256,COUPLING  HOSE ,10.0,EA,UTILITIES,A08H5B,,,,,,,,,,,,,,
1000174259,COUPLING  HOSE ,10.0,EA,UTILITIES,A08B1B,,,,,,,,,,,,,,
1000174333,COUPLER  QUICK CONNECT HOSE  AIR ,3.0,EA,UTILITIES,A08C4B,,,,,,,,,,,,,,
1000174921,ANTISEIZE THREAD LUBRICANT  LIQUID,4.0,EA,,B02C1,,,,,,,,,,,,,,
1000175706,HOSE: 1/4 IN ID X 1/2 IN OD AIR OR,-500.0,FT,,C01D2,,,,,,,,,,,,,,
1000175706,HOSE: 1/4 IN ID X 1/2 IN OD AIR OR,500.0,FT,MCU,C01D2,,,,,,,,,,,,,,
1000179424,ASSEMBLY AMPLIFIER TCD,1.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000179620,SPINDLE  VALVE  316 SS  ASSEMBLY,2.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000179638,"FITTING: SAMPLE VALVE, SS, M2CP PORTS",1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000179700,"KIT: SAMPLE VALVE, MAINTENANCE",5.0,KT,PCU,H08A1,,,,,,,,,,,,,,
1000179790,"TRANSFORMER, INSTRUMENT: 50:5 A,",8.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000180585,SEALANT  ADHESIVE ,11.0,EA,MCU,A15C5A,,,,,,,,,,,,,,
1000180592,SEALANT  ADHESIVE ,24.0,EA,,A18H2B,,,,,,,,,,,,,,
1000180598,SEALANT  ADHESIVE ,31.0,EA,,A17D6B,A18D4B,,,,,,,,,,,,,
1000180982,COLUMN PROCESS: CHROMATOGRAPH 18IN,3.0,EA,PCU,H06C2,,,,,,,,,,,,,,
1000182160,DESICCANT  SILICA GEL  GR H  6-16,1.0,EA,GAS,G03A2,H03C1,L02B2,,,,,,,,,,,,
1000182160,DESICCANT  SILICA GEL  GR H  6-16,18.0,EA,"OIL TRAIN 3, 4 & 5",G03A2,H03C1,L02B2,,,,,,,,,,,,
1000182160,DESICCANT  SILICA GEL  GR H  6-16,13.0,EA,SHIPPING,G03A2,H03C1,L02B2,,,,,,,,,,,,
1000185575,SPRING  RELIEF VALVE  CHROME STEEL ,4.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000186067,"SPINDLE, VALVE: GR 410, SS, ASTM A564",1.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000187334,PUMP  LUBE  INTERNAL OIL  USED FOR GRBX,1.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000187801,SPINDLE  VALVE  GR 410  SS  ASTM A564,29.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000187908,FILTER  ELEMENT  DISPOSABLE  AIR,41.0,EA,PCU,J08C2,,,,,,,,,,,,,,
1000188999,O RING REPAIR KIT./,1.0,EA,SHIPPING,H02B2,,,,,,,,,,,,,,
1000194144,NUT  HEX  HEAVY  316L SS  FOR COLUMN,56.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000195804,COMPRESSOR REFRIGERANT RECIPOCATING TY,1.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000196668,"DISPLAY: LIQUID CRYSTAL, DIGITAL",6.0,EA,PCU,H06B1,,,,,,,,,,,,,,
1000197079,COATING  TEMPORARY COLOR BLUE,2.0,EA,,A18B2B,,,,,,,,,,,,,,
1000201490,STUD ASSEMBLY  CONTINUOUS THREAD ,0.0,EA,,B03A2,,,,,,,,,,,,,,
1000202073,STUD ASSEMBLY  CONTINUOUS THREAD  1-8,168.0,EA,,B03A1,,,,,,,,,,,,,,
1000202762,TEMPRATURE TRANSMITTER,6.0,EA,SHIPPING,H01C2,,,,,,,,,,,,,,
1000203312,BOARD  PRINTED CIRCUIT  SINGLE BOARD,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000203393,BOARD  PRINTED CIRCUIT  MULTIBUS I ,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000203694,O-RING  FLOUROCARBON  PUMP SERVICE ,2.0,EA,UTILITIES,A08A1B,,,,,,,,,,,,,,
1000205486,PIN  GROOVE  316 STAINLESS STEEL  FOR,2.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1000205887,STUD ASSEMBLY  CONTINUOUS THREAD      5,150.0,EA,,B03A1,,,,,,,,,,,,,,
1000205915,STUD ASSEMBLY  CONTINUOUS THREAD  1-8,28.0,EA,UTILITIES,F06C2,,,,,,,,,,,,,,
1000208383,CLEANER  DETERGENT TYPE GRANULATED FORM ,0.0,EA,,A18B4B,,,,,,,,,,,,,,
1000212318,STUD ASSEMBLY  CONTINUOUS THREAD ,3.0,EA,UTILITIES,A08F5B,,,,,,,,,,,,,,
1000212547,BOLT ASSEMBLY  MACHINE  3/4-10 X,506.0,EA,,A18D6B,B03A2,,,,,,,,,,,,,
1000216514,SPRING  MATING RING  HASTELLOY C,2.0,EA,UTILITIES,A08A2B,,,,,,,,,,,,,,
1000218121,KIT  PACKING  REPAIR  DOUBLE PTFE ,3.0,EA,UTILITIES,A08B3B,,,,,,,,,,,,,,
1000218373,RING  BACK-UP  416 SS  CAVITROL III,2.0,EA,GAS,A08A2B,G01A2,,,,,,,,,,,,,
1000218373,RING  BACK-UP  416 SS  CAVITROL III,3.0,EA,UTILITIES,A08A2B,G01A2,,,,,,,,,,,,,
1000219097,SEAT  VALVE  SS  CA15  FGS 2B8  RING,3.0,EA,UTILITIES,A08H5B,,,,,,,,,,,,,,
1000220188,STUD ASSEMBLY  CONTINUOUS THREAD      7,224.0,EA,,B03A1,,,,,,,,,,,,,,
1000220686,STUD ASSEMBLY  CONTINUOUS THREAD      1,22.0,EA,,A18H2B,,,,,,,,,,,,,,
1000220770,STUD ASSEMBLY  CONTINUOUS THREAD TYPE ,200.0,EA,,B02A1,,,,,,,,,,,,,,
1000220773,STUD ASSEMBLY  CONTINUOUS THREAD      5,2899.0,EA,,B03A1,,,,,,,,,,,,,,
1000220898,STUD ASSEMBLY  CONTINUOUS THREAD      3,333.0,EA,,B03A2,,,,,,,,,,,,,,
1000220917,STUD ASSEMBLY  CONTINUOUS THREAD      3,50.0,EA,OIL TRAIN 1&2,K07A2,,,,,,,,,,,,,,
1000221149,STUD ASSEMBLY  CONTINUOUS THREAD ,60.0,EA,,B03A1,,,,,,,,,,,,,,
1000221209,STUD ASSEMBLY  CONTINUOUS THREAD      7,115.0,EA,,B03A1,,,,,,,,,,,,,,
1000221233,BOLT  STUD  ALY STL 7/8  X 5  LG A193 GR,98.0,EA,,B03A2,,,,,,,,,,,,,,
1000221235,BOLT  STUD  ALY STL 7/8  X 5-1/2  LG A19,40.0,EA,,B03A2,,,,,,,,,,,,,,
1000221276,STUD ASSEMBLY  CONTINUOUS THREAD      7,270.0,EA,,B03A2,,,,,,,,,,,,,,
1000221341,STUD ASSEMBLY  CONTINUOUS THREAD ,156.0,EA,,B02A1,B03A2,,,,,,,,,,,,,
1000221384,"DIAPHRAGM, REGULATOR: STAINLESS",12.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000221477,STUD  CONTINUOUS THREAD TYPE ,91.0,EA,,B03A1,,,,,,,,,,,,,,
1000221483,STUD CONT.1X6.5,132.0,EA,,B02A1,B03A1,C01B1,C03C2,,,,,,,,,,,
1000221487,STUD ASSEMBLY  CONTINUOUS THREAD  1-8 X,150.0,EA,,B03A1,,,,,,,,,,,,,,
1000221511,STUD ASSEMBLY  CONTINUOUS THREAD  1-8 X,10.0,EA,,B03A2,,,,,,,,,,,,,,
1000221802,STUD  CONTINUOUS THREAD TYPE ,41.0,EA,,B03A1,B03A2,,,,,,,,,,,,,
1000221927,STUD ASSEMBLY  CONTINUOUS THREAD      1,15.0,EA,,B02A1,,,,,,,,,,,,,,
1000221935,STUD ASSEMBLY  CONTINUOUS THREAD      1,75.0,EA,,B03A2,,,,,,,,,,,,,,
1000222147,STUD  CONTINUOUS THREAD TYPE ,10.0,EA,,B03A2,,,,,,,,,,,,,,
1000222221,STUD  CONTINUOUS THREAD TYPE ,60.0,EA,,B03A1,,,,,,,,,,,,,,
1000222228,STUD ASSEMBLY  CONTINUOUS THREAD      1,76.0,EA,,B03A2,,,,,,,,,,,,,,
1000222250,BOLT  STUD  ALY STL 1-1/4  X 10  LG A193,66.0,EA,,B03A1,,,,,,,,,,,,,,
1000222506,STUD ASSEMBLY  CONTINUOUS THREAD TYPE ,12.0,EA,,B03A2,,,,,,,,,,,,,,
1000222601,BOLT  STUD  ALY STL 1-1/2  X 12  LG A193,12.0,EA,,B03A1,B03A2,,,,,,,,,,,,,
1000222733,STUD ASSEMBLY  CONTINUOUS THREAD ,125.0,EA,,B03C1,,,,,,,,,,,,,,
1000222947,STUD ASSEMBLY  CONTINUOUS THREAD ,240.0,EA,,B03A1,F08B1,,,,,,,,,,,,,
1000222947,STUD ASSEMBLY  CONTINUOUS THREAD ,30.0,EA,UTILITIES,B03A1,F08B1,,,,,,,,,,,,,
1000223138,STUD  CONTINUOUS THREAD TYPE ,3.0,EA,,C01B1,,,,,,,,,,,,,,
1000224160,SCREW  DWG NO 817E0219G001,12.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000224482,BOLT  U ,25.0,EA,,A18C5B,,,,,,,,,,,,,,
1000225831,NUT  HEX  CS 5/8 -11 A-563 GR A        .,16.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000227464,O-RING  443  RUBBER  BUNA-N  90,2.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1000228565,BOLT  HEX HD  DWG NO 812E0395G001 ,6.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000228671,FILTER  ELEMENT  DISPOSABLE  6.7 MM,4.0,EA,PCU,A16C1B,,,,,,,,,,,,,,
1000229717,GASKET COVER HYDRAULIC SUPPLY,12.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000231860,RETAINER  CROSSFIRE TUBE  COMBUSTOR,24.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000232703,SEAL  OIL  ASSY  STATIONARY  DWG NO,4.0,EA,,A17A4B,,,,,,,,,,,,,,
1000232924,SENSOR  FLAME  ASSEMBLY,3.0,EA,PCU,A16F1B,A16G5B,F08B2,,,,,,,,,,,,
1000232924,SENSOR  FLAME  ASSEMBLY,1.0,EA,UTILITIES,A16F1B,A16G5B,F08B2,,,,,,,,,,,,
1000235058,SLEEVE  SHAFT  37 MM ID X 44 MM OD ,1.0,EA,UTILITIES,A08B6B,,,,,,,,,,,,,,
1000239730,PUMP  RECIPROCATING  AIR OPERATED,2.0,EA,,B06D2,,,,,,,,,,,,,,
1000241303,BOLT ASSEMBLY  MACHINE  M16 X 2 X 50,8.0,EA,UTILITIES,A08A3B,,,,,,,,,,,,,,
1000241402,STUD ASSEMBLY  CONTINUOUS THREAD ,3.0,EA,UTILITIES,A08C4B,,,,,,,,,,,,,,
1000241492,SLIDER: 10 PORT,6.0,EA,PCU,J07C1,,,,,,,,,,,,,,
1000243827,DISC  VALVE  GR 616  SS  THERMOFLEX,3.0,EA,,A18C6B,,,,,,,,,,,,,,
1000244215,CONVERTER  AC/DC,1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000244389,GLASS  SIGHT  OIL  1/2 IN MALE NPT ,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000246432,BOLT  SET  6 PCS PER SET,1.0,EA,UTILITIES,A08A3B,,,,,,,,,,,,,,
1000248137,GASKET KIT  INSULATING  GLASS,4.0,EA,,A17C5B,A18E4B,,,,,,,,,,,,,
1000248139,GASKET KIT  INSULATING  GLASS,2.0,EA,,A17D4B,A18B3B,,,,,,,,,,,,,
1000248330,GASKET KIT  INSULATING  GLASS,1.0,EA,,A18B6B,,,,,,,,,,,,,,
1000248423,GASKET KIT  INSULATING  NOMEX,48.0,EA,,A17A1B,A17D3B,A17D4B,A17D5B,,,,,,,,,,,
1000249763,TAPE  INSULATING ,1.0,EA,,A18D4B,,,,,,,,,,,,,,
1000249863,O-RING  72.62 MM ID  79.68 MM OD ,2.0,EA,UTILITIES,A08A3B,,,,,,,,,,,,,,
1000251785,CIRCUIT BREAKER MOLDED CASE 480 V,12.0,EA,"OIL TRAIN 3, 4 & 5",L07B2,,,,,,,,,,,,,,
1000259412,"PAINT: INDUSTRIAL, ENAMEL, GLOSS",20.0,CA,PCU,H08A1,,,,,,,,,,,,,,
1000267871,MANIFOLD 6000 / 4000 PSI,1.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000268558,SPINDLE  VALVE  GR 410  SS,4.0,EA,MECHANICAL SHOP,J03A2,,,,,,,,,,,,,,
1000271669,GASKET  FUEL NOZZLE  130 MM ID X 160,12.0,EA,PCU,F08B2,H08A1,,,,,,,,,,,,,
1000271669,GASKET  FUEL NOZZLE  130 MM ID X 160,10.0,EA,UTILITIES,F08B2,H08A1,,,,,,,,,,,,,
1000273714,"FIXTURE, INCANDESCENT LIGHTING: 120",10.0,EA,GAS,G02A1,,,,,,,,,,,,,,
1000275148,O-RING: BUNA-N. BEARING,2.0,EA,OIL TRAIN 1&2,A07C3B,,,,,,,,,,,,,,
1000277372,CIRCUIT BREAKER  MOLDED CASE  15 A  3,8.0,EA,OIL TRAIN 1&2,A07D5B,A07D6B,L08A2,,,,,,,,,,,,
1000277372,CIRCUIT BREAKER  MOLDED CASE  15 A  3,34.0,EA,"OIL TRAIN 3, 4 & 5",A07D5B,A07D6B,L08A2,,,,,,,,,,,,
1000282156,MANIFOLD  VALVE  INSTRUMENT  1/2 IN ,51.0,EA,,A18D2B,A18E3B,A18F4B,,,,,,,,,,,,
1000283738,SWITCH  LIMIT  SPDT  3/4 IN NPT,4.0,EA,,A18D2B,G03A1,H03C1,,,,,,,,,,,,
1000283738,SWITCH  LIMIT  SPDT  3/4 IN NPT,4.0,EA,GAS,A18D2B,G03A1,H03C1,,,,,,,,,,,,
1000283738,SWITCH  LIMIT  SPDT  3/4 IN NPT,4.0,EA,SHIPPING,A18D2B,G03A1,H03C1,,,,,,,,,,,,
1000286697,MANIFOLD  VALVE  INSTRUMENT  12.7 MM,8.0,EA,,A18F5B,,,,,,,,,,,,,,
1000287910,WIRE  2.0 MM (0.080 IN) DIA  SS  UNS,15.0,EA,,A18C6B,,,,,,,,,,,,,,
1000288313,O-RING  NITRILE,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000291527,BEARING  BALL  METRIC  DEEP GROOVE ,20.0,EA,,A18B5B,,,,,,,,,,,,,,
1000293016,BEARING  BALL  METRIC  ANGULAR,6.0,EA,OIL TRAIN 1&2,A07D2B,A07D3B,L02B1,,,,,,,,,,,,
1000293016,BEARING  BALL  METRIC  ANGULAR,3.0,EA,"OIL TRAIN 3, 4 & 5",A07D2B,A07D3B,L02B1,,,,,,,,,,,,
1000293069,BEARING  BALL  METRIC  ANGULAR,2.0,EA,GAS,G01A2,,,,,,,,,,,,,,
1000293886,COMPRESSOR  REFRIGERANT ,1.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000294180,GASKET  FOR IMPELLER  TEFLON/RUBBER,1.0,EA,OIL TRAIN 1&2,A07C3B,,,,,,,,,,,,,,
1000294204,LOCK  WASHER BEARING  STEEL,1.0,EA,OIL TRAIN 1&2,A07D4B,,,,,,,,,,,,,,
1000294506,BEARING: BALL; 7308BECBJ,8.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000294566,BEARING  BALL ,2.0,EA,UTILITIES,A08A5B,,,,,,,,,,,,,,
1000294597,BEARING  BALL ,6.0,EA,UTILITIES,A07B2B,A08A5B,,,,,,,,,,,,,
1000294636,GASKET  REAR COVER  8 IN  150 PSI  TM,2.0,EA,UTILITIES,A08B4B,,,,,,,,,,,,,,
1000294638,GASKET  FOR IMPELLER  TEFLON/RUBBER,3.0,EA,UTILITIES,A08A1B,A08B2B,,,,,,,,,,,,,
1000294663,LOCK  WASHER BEARING  STEEL,5.0,EA,PCU,A08A2B,H08A1,,,,,,,,,,,,,
1000294663,LOCK  WASHER BEARING  STEEL,1.0,EA,UTILITIES,A08A2B,H08A1,,,,,,,,,,,,,
1000294664,NUT  LOCK  BEARING  STEEL,1.0,EA,UTILITIES,A08B4B,,,,,,,,,,,,,,
1000294690,BEARING THRUST BALL,17.0,EA,UTILITIES,A08C6B,F08B2,,,,,,,,,,,,,
1000294691,RING  SNAP  STEEL,1.0,EA,UTILITIES,A08A5B,,,,,,,,,,,,,,
1000294825,BEARING  BALL 7314BMPUA,9.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,L06B1,L07B2,,,,,,,,,,,,
1000295160,BEARING  BALL  METRIC  ANGULAR,10.0,EA,SHIPPING,H03B2,,,,,,,,,,,,,,
1000297145,BEARING  BALL  METRIC  DEEP GROOVE ,2.0,EA,UTILITIES,A08A3B,,,,,,,,,,,,,,
1000297653,BEARING  BALL  6205,9.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1000298120,BEARING  BALL  METRIC  DEEP GROOVE ,4.0,EA,"OIL TRAIN 3, 4 & 5",L02B2,,,,,,,,,,,,,,
1000298152,BEARING  BALL 6306,1.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000298171,BEARING: BALL;  63062Z,5.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000298369,BEARING: BALL; 6007,5.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000298694,BEARING  BALL ,5.0,EA,GAS,A08A4B,A08B4B,G01A2,,,,,,,,,,,,
1000298694,BEARING  BALL ,3.0,EA,UTILITIES,A08A4B,A08B4B,G01A2,,,,,,,,,,,,
1000298727,BEARING: BALL;  6307 C3,5.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000299517,BEARING  BALL 6309,3.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
1000300161,BEARING  BALL ,6.0,EA,OIL TRAIN 1&2,A07C1B,A08D5B,A08F6B,,,,,,,,,,,,
1000300161,BEARING  BALL ,8.0,EA,UTILITIES,A07C1B,A08D5B,A08F6B,,,,,,,,,,,,
1000300457,BEARING  BALL ,-2.0,EA,,A08B2B,A08B5B,,,,,,,,,,,,,
1000300457,BEARING  BALL ,2.0,EA,UTILITIES,A08B2B,A08B5B,,,,,,,,,,,,,
1000300515,BEARING  BALL ,-1.0,EA,,A08A2B,A08A4B,A08B5B,F08B2,,,,,,,,,,,
1000300515,BEARING  BALL ,4.0,EA,UTILITIES,A08A2B,A08A4B,A08B5B,F08B2,,,,,,,,,,,
1000300723,BEARING  BALL ,3.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,,,,,,,,,,,,,,
1000301205,BEARING  BALL  METRIC  DEEP GROOVE ,1.0,EA,,A18B1B,,,,,,,,,,,,,,
1000301697,BEARING  BALL 6216Z,13.0,EA,"OIL TRAIN 3, 4 & 5",L03B1,L03C2,L06A1,L06B1,,,,,,,,,,,
1000301757,BEARING  BALL  METRIC  DEEP GROOVE ,4.0,EA,UTILITIES,A07A1B,,,,,,,,,,,,,,
1000303890,ASSEMBLY  VWVE  BUSHING  WITH,2.0,EA,PCU,A16C1B,,,,,,,,,,,,,,
1000303947,BEARING  BALL  3302,3.0,EA,"OIL TRAIN 3, 4 & 5",L06B1,,,,,,,,,,,,,,
